StudentID,Age,Attendance,StudyHours,Marks
5170,18,92,5,53
5171,19,71,5,45
5172,21,50,5,71
5173,20,90,2,65
5174,21,87,10,80
5175,24,98,2,87
5176,19,93,3,89
5177,24,95,4,56
5178,23,59,2,86
5179,23,66,6,39
5180,23,54,5,62
5181,22,97,1,99
5182,20,88,2,39
5183,19,71,10,89
5184,18,78,10,89
5185,23,68,7,36
5186,18,65,2,49
5187,22,60,7,90
5188,20,87,5,35
5189,21,61,5,65
5190,19,89,7,58
5191,19,100,9,64
5192,24,59,1,92
5193,20,57,10,100
5194,20,62,8,64
5195,20,69,3,73
5196,18,77,5,39
5197,22,52,6,87
5198,19,57,8,36
5199,19,70,3,79
5200,24,66,9,86
5201,22,51,10,62
5202,23,98,1,88
5203,23,97,1,65
5204,22,72,5,75
5205,20,84,5,77
5206,22,69,4,87
5207,24,74,1,87
5208,21,94,1,82
5209,21,69,10,38
5210,20,88,7,49
5211,18,56,6,41
5212,24,97,5,77
5213,19,75,6,49
5214,22,71,9,65
5215,21,68,6,50
5216,23,63,6,50
5217,24,80,8,94
5218,21,91,6,89
5219,23,77,8,73
5220,18,73,10,77
5221,23,59,4,49
5222,21,60,5,94
5223,19,55,3,46
5224,24,98,6,82
5225,22,96,10,87
5226,18,98,8,58
5227,24,60,7,70
5228,24,87,8,65
5229,24,66,2,87
5230,24,66,9,36
5231,22,92,6,63
5232,23,51,2,79
5233,22,75,7,54
5234,24,50,3,39
5235,21,65,2,37
5236,24,62,3,40
5237,18,50,10,94
5238,22,83,10,56
5239,24,89,4,52
5240,18,100,7,65
5241,21,95,4,46
5242,18,50,8,80
5243,23,82,5,80
5244,24,72,5,46
5245,21,90,9,76
5246,20,72,10,46
5247,20,95,10,69
5248,18,94,9,79
5249,20,63,9,74
5250,18,72,1,38
5251,24,96,6,85
5252,22,100,1,72
5253,21,53,10,95
5254,19,68,3,66
5255,23,53,9,79
5256,21,68,10,73
5257,18,100,7,88
5258,18,58,7,69
5259,18,54,8,50
5260,21,58,8,75
5261,19,80,8,76
5262,20,92,5,47
5263,20,61,7,71
5264,24,80,6,77
5265,22,63,8,85
5266,21,76,5,49
5267,20,75,10,68
5268,18,87,6,61
5269,23,57,10,56
5270,19,86,1,95
5271,22,54,1,49
5272,24,85,9,69
5273,19,91,6,83
5274,24,63,5,83
5275,19,64,2,36
5276,21,84,8,59
5277,24,78,4,83
5278,18,58,1,42
5279,24,55,8,99
5280,19,51,3,39
5281,24,86,6,54
5282,22,52,5,48
5283,20,88,9,96
5284,24,56,4,99
5285,20,78,2,97
5286,21,59,6,92
5287,24,77,10,77
5288,20,97,6,41
5289,22,62,1,95
5290,22,63,9,79
5291,20,76,9,89
5292,24,73,5,98
5293,24,81,3,93
5294,24,67,4,85
5295,18,50,4,80
5296,19,63,8,75
5297,23,77,1,38
5298,24,95,2,58
5299,20,80,3,76
5300,21,67,5,52
5301,18,78,9,54
5302,20,85,9,85
5303,22,66,3,98
5304,18,65,4,95
5305,20,75,1,49
5306,20,51,8,44
5307,22,69,6,68
5308,18,55,8,62
5309,21,90,5,58
5310,19,58,10,39
5311,23,68,8,53
5312,24,77,2,81
5313,18,66,1,83
5314,24,52,7,66
5315,22,79,2,44
5316,20,53,1,36
5317,20,82,9,41
5318,22,68,6,78
5319,20,83,2,51
5320,18,85,5,93
5321,23,86,6,96
5322,19,98,8,97
5323,21,67,8,56
5324,21,54,1,63
5325,19,62,4,97
5326,21,100,4,93
5327,18,77,7,63
5328,23,69,9,51
5329,18,94,1,77
5330,24,94,9,81
5331,23,59,2,73
5332,19,89,4,90
5333,18,97,5,56
5334,19,93,2,90
5335,20,57,8,79
5336,23,81,8,44
5337,19,72,3,93
5338,21,64,9,71
5339,22,76,9,80
5340,20,94,9,37
5341,24,50,1,45
5342,24,99,6,76
5343,23,64,6,78
5344,18,55,6,64
5345,23,60,10,64
5346,23,100,6,40
5347,21,87,6,97
5348,23,74,2,92
5349,24,89,10,72
5350,18,89,8,41
5351,24,93,3,46
5352,20,87,8,58
5353,19,86,2,64
5354,22,52,8,88
5355,21,95,3,98
5356,20,100,10,81
5357,20,70,5,53
5358,18,80,5,44
5359,20,63,5,48
5360,22,71,6,47
5361,24,55,7,47
5362,20,78,2,49
5363,22,69,1,96
5364,18,100,4,83
5365,22,63,1,77
5366,23,68,3,73
5367,21,72,2,41
5368,21,75,1,40
5369,22,65,5,96
5370,20,100,6,56
5371,24,53,1,100
5372,22,91,3,60
5373,23,84,10,69
5374,20,51,5,53
5375,23,75,10,80
5376,19,94,6,58
5377,19,61,3,83
5378,21,73,2,71
5379,20,82,2,65
5380,19,94,4,66
5381,18,87,1,85
5382,19,82,4,79
5383,19,84,8,92
5384,19,53,2,92
5385,21,72,6,97
5386,20,64,10,55
5387,19,68,8,73
5388,23,83,4,57
5389,24,99,6,60
5390,20,82,7,56
5391,20,95,5,41
5392,18,63,2,41
5393,20,60,3,87
5394,19,54,9,56
5395,24,80,9,76
5396,18,91,4,88
5397,21,71,3,96
5398,21,94,2,87
5399,22,100,9,85
5400,21,71,3,87
5401,18,98,4,36
5402,21,84,2,72
5403,20,72,7,93
5404,19,68,5,36
5405,18,84,7,44
5406,23,60,7,42
5407,24,70,3,63
5408,21,87,9,49
5409,23,96,9,74
5410,23,87,5,78
5411,20,64,3,46
5412,18,98,2,73
5413,18,58,5,76
5414,21,67,3,70
5415,18,89,7,68
5416,24,81,4,51
5417,24,81,2,44
5418,21,71,10,91
5419,19,78,4,83
5420,20,100,5,43
5421,24,93,10,91
5422,24,100,7,71
5423,23,75,10,97
5424,22,91,5,93
5425,20,91,8,46
5426,21,95,9,98
5427,19,92,9,49
5428,21,81,6,42
5429,20,65,7,52
5430,23,90,3,50
5431,20,83,5,60
5432,21,58,10,73
5433,24,74,1,65
5434,21,76,10,74
5435,21,50,7,51
5436,20,62,4,100
5437,24,54,8,50
5438,23,59,1,65
5439,23,98,9,47
5440,20,82,1,61
5441,21,66,8,70
5442,21,88,3,89
5443,24,51,8,55
5444,19,55,9,39
5445,20,88,9,71
5446,21,63,10,94
5447,20,94,10,65
5448,20,52,5,35
5449,20,84,8,56
5450,22,79,5,60
5451,23,54,7,56
5452,24,70,8,58
5453,18,51,6,72
5454,24,70,9,36
5455,23,81,9,84
5456,24,60,8,53
5457,24,94,3,100
5458,21,56,9,88
5459,24,80,7,92
5460,20,75,3,54
5461,23,86,2,57
5462,19,95,10,87
5463,21,53,1,80
5464,22,56,10,94
5465,19,96,4,50
5466,21,64,10,100
5467,18,69,4,38
5468,24,65,9,35
5469,21,80,10,55
5470,19,69,6,98
5471,20,93,10,90
5472,18,50,1,36
5473,23,93,10,90
5474,18,71,2,70
5475,19,83,3,60
5476,18,87,9,78
5477,19,55,7,90
5478,19,74,10,78
5479,19,64,6,55
5480,22,96,8,35
5481,22,92,1,70
5482,21,67,10,45
5483,20,67,10,75
5484,19,78,6,67
5485,20,63,7,99
5486,19,56,4,72
5487,18,64,4,91
5488,23,88,1,82
5489,23,56,9,72
5490,18,80,9,70
5491,19,56,4,78
5492,22,79,8,70
5493,18,86,10,93
5494,18,59,7,61
5495,19,60,5,85
5496,24,97,3,56
5497,18,99,3,84
5498,19,81,2,37
5499,23,59,5,38
5500,18,59,7,91
5501,19,52,4,41
5502,22,55,9,100
5503,24,54,1,87
5504,21,79,6,38
5505,20,64,10,53
5506,18,62,10,85
5507,22,94,10,93
5508,19,67,6,70
5509,23,69,10,45
5510,23,54,1,81
5511,23,64,9,85
5512,23,93,3,72
5513,24,97,4,63
5514,23,56,8,53
5515,24,78,1,96
5516,19,84,6,46
5517,18,70,4,79
5518,22,51,4,79
5519,19,72,9,80
5520,23,96,7,55
5521,24,60,2,76
5522,18,99,9,40
5523,24,59,10,51
5524,21,67,5,35
5525,21,83,10,43
5526,21,73,1,77
5527,18,66,3,37
5528,19,79,7,58
5529,20,70,7,77
5530,21,75,2,44
5531,21,71,6,85
5532,20,97,10,35
5533,21,75,4,73
5534,19,88,8,87
5535,18,84,9,96
5536,21,95,1,43
5537,21,55,1,49
5538,19,62,2,52
5539,21,66,10,56
5540,22,84,4,64
5541,22,57,8,81
5542,23,51,9,67
5543,19,56,8,99
5544,23,92,4,75
5545,18,63,4,50
5546,23,87,8,60
5547,23,79,7,36
5548,18,52,2,50
5549,18,93,2,56
5550,22,55,8,96
5551,23,59,9,44
5552,24,84,4,36
5553,22,81,5,89
5554,18,88,2,41
5555,24,52,4,41
5556,24,85,7,55
5557,21,93,7,82
5558,22,96,1,84
5559,23,73,8,97
5560,23,92,8,50
5561,20,62,1,58
5562,18,76,8,65
5563,22,71,5,91
5564,20,58,10,89
5565,24,55,8,38
5566,21,74,3,61
5567,18,67,7,66
5568,23,92,2,71
5569,22,66,2,77
5570,18,80,7,64
5571,19,59,8,83
5572,19,67,9,81
5573,20,74,2,94
5574,20,89,2,90
5575,23,69,7,74
5576,18,90,7,51
5577,18,56,6,61
5578,19,88,6,47
5579,18,88,2,54
5580,23,79,1,71
5581,23,71,8,68
5582,21,60,5,76
5583,24,81,7,71
5584,18,90,10,39
5585,22,95,10,41
5586,23,96,9,96
5587,22,62,5,48
5588,19,84,4,70
5589,20,94,3,39
5590,19,100,6,87
5591,24,84,1,83
5592,21,80,8,48
5593,21,68,6,45
5594,21,87,1,53
5595,22,81,5,80
5596,19,55,10,38
5597,22,60,6,39
5598,24,61,3,91
5599,23,59,1,59
5600,21,71,5,95
5601,24,68,2,98
5602,18,98,1,59
5603,20,79,4,93
5604,20,53,3,36
5605,18,86,9,76
5606,19,78,10,89
5607,23,85,1,64
5608,20,76,5,44
5609,21,52,5,64
5610,22,60,6,75
5611,21,51,9,49
5612,21,96,8,68
5613,24,97,5,65
5614,23,69,5,40
5615,19,85,3,50
5616,22,52,1,62
5617,19,83,7,46
5618,20,78,4,55
5619,24,86,3,44
5620,20,65,2,71
5621,20,94,4,79
5622,19,96,7,94
5623,18,62,4,92
5624,23,51,5,40
5625,22,50,3,62
5626,22,87,6,95
5627,22,76,5,41
5628,24,94,2,56
5629,22,66,7,44
5630,18,73,2,49
5631,22,70,2,91
5632,23,81,6,51
5633,22,54,9,40
5634,21,91,6,51
5635,24,58,9,50
5636,20,76,8,59
5637,22,71,8,41
5638,18,55,3,43
5639,22,62,5,90
5640,18,73,6,69
5641,23,80,9,97
5642,23,57,7,39
5643,19,51,5,66
5644,19,96,1,76
5645,18,78,2,71
5646,22,96,8,94
5647,21,91,4,83
5648,20,99,4,48
5649,19,69,1,56
5650,24,83,5,78
5651,18,71,8,40
5652,23,55,3,72
5653,24,90,10,55
5654,19,58,4,63
5655,24,71,2,74
5656,19,61,5,45
5657,19,51,4,93
5658,20,94,9,47
5659,19,66,6,44
5660,21,89,6,59
5661,21,86,7,36
5662,23,52,8,83
5663,24,81,4,75
5664,21,87,7,57
5665,24,67,10,55
5666,18,73,3,74
5667,18,80,4,74
5668,18,71,7,87
5669,21,64,9,44
5670,23,57,9,54
5671,19,56,1,49
5672,24,66,2,49
5673,23,100,8,90
5674,21,94,3,79
5675,18,83,10,57
5676,23,74,1,37
5677,20,50,5,67
5678,22,91,8,98
5679,24,64,4,37
5680,18,73,2,87
5681,22,51,2,99
5682,18,57,8,81
5683,19,59,8,95
5684,18,96,9,91
5685,23,93,5,40
5686,23,77,3,71
5687,19,56,6,99
5688,19,98,1,74
5689,19,72,1,67
5690,23,97,3,49
5691,18,78,1,68
5692,21,67,4,92
5693,24,99,2,69
5694,18,78,6,76
5695,21,63,1,68
5696,24,93,8,71
5697,18,86,1,69
5698,20,55,10,85
5699,19,82,2,86
5700,18,53,3,52
5701,21,60,10,49
5702,21,92,10,63
5703,18,71,10,60
5704,19,73,3,94
5705,24,65,10,56
5706,22,100,8,39
5707,18,83,5,80
5708,23,79,5,38
5709,22,75,7,98
5710,18,51,4,48
5711,21,94,8,72
5712,19,53,5,45
5713,22,51,9,41
5714,21,83,2,83
5715,22,62,4,91
5716,22,81,3,82
5717,18,50,6,69
5718,23,58,9,40
5719,21,64,5,88
5720,21,60,10,77
5721,20,82,4,54
5722,18,75,9,88
5723,18,70,2,40
5724,22,50,8,78
5725,21,97,3,85
5726,24,68,10,88
5727,19,94,9,47
5728,18,54,5,83
5729,18,93,3,96
5730,20,65,6,69
5731,22,100,7,46
5732,23,77,10,78
5733,20,84,6,64
5734,19,62,10,35
5735,20,93,10,83
5736,20,79,9,92
5737,24,81,3,70
5738,23,62,6,55
5739,22,96,3,46
5740,18,52,4,60
5741,24,58,5,52
5742,19,62,7,68
5743,19,72,1,42
5744,23,52,5,87
5745,18,65,4,46
5746,20,71,2,41
5747,24,58,9,55
5748,18,77,2,67
5749,18,64,10,37
5750,23,64,5,41
5751,22,68,6,95
5752,24,52,10,50
5753,22,91,1,74
5754,20,75,4,36
5755,18,94,10,72
5756,19,76,8,67
5757,24,55,2,85
5758,18,91,2,73
5759,21,86,4,72
5760,20,85,9,88
5761,18,68,8,44
5762,21,50,2,84
5763,18,95,4,95
5764,24,100,8,85
5765,21,75,8,72
5766,21,53,1,56
5767,23,80,1,86
5768,23,74,9,82
5769,18,75,5,75
5770,22,94,9,45
5771,22,69,5,44
5772,24,54,2,46
5773,18,98,7,79
5774,19,64,10,69
5775,19,68,9,82
5776,20,60,1,93
5777,20,83,3,75
5778,22,59,2,78
5779,22,66,8,57
5780,24,53,4,63
5781,24,98,5,62
5782,24,92,4,40
5783,19,90,10,97
5784,24,57,1,35
5785,23,88,4,68
5786,20,70,6,77
5787,24,89,1,54
5788,24,83,1,99
5789,24,77,8,36
5790,19,62,10,95
5791,23,82,2,35
5792,24,93,4,65
5793,22,56,6,88
5794,19,78,4,81
5795,24,88,2,96
5796,22,83,2,92
5797,22,93,1,69
5798,18,70,5,83
5799,21,55,6,60
5800,18,83,2,66
5801,24,81,7,43
5802,18,86,3,47
5803,24,59,6,74
5804,18,92,8,39
5805,21,52,8,79
5806,23,64,4,66
5807,18,91,4,57
5808,20,89,7,87
5809,18,61,6,84
5810,24,60,10,53
5811,20,66,10,75
5812,19,55,10,42
5813,24,57,8,55
5814,21,96,6,63
5815,22,67,3,84
5816,20,81,3,94
5817,24,87,4,37
5818,23,80,9,51
5819,23,76,6,48
5820,23,60,8,92
5821,19,67,1,65
5822,23,90,7,98
5823,18,67,8,35
5824,22,67,4,65
5825,24,64,3,63
5826,18,94,8,63
5827,24,84,10,80
5828,24,89,5,88
5829,22,51,7,40
5830,21,76,6,55
5831,24,66,2,83
5832,24,72,1,68
5833,24,80,3,82
5834,19,82,2,66
5835,22,94,3,61
5836,22,65,2,39
5837,23,68,4,95
5838,20,62,9,70
5839,21,73,8,73
5840,18,74,3,93
5841,20,98,4,43
5842,24,73,2,49
5843,22,59,7,51
5844,19,91,6,80
5845,21,81,5,49
5846,22,87,4,90
5847,24,71,9,96
5848,23,92,9,86
5849,23,69,1,37
5850,19,89,9,55
5851,23,80,7,51
5852,18,53,10,54
5853,20,65,1,61
5854,21,81,2,85
5855,24,90,1,93
5856,18,50,9,46
5857,20,79,2,76
5858,23,99,1,81
5859,22,52,5,93
5860,19,70,3,57
5861,18,88,4,89
5862,19,63,6,51
5863,20,73,1,63
5864,23,52,7,86
5865,24,58,10,100
5866,24,64,3,82
5867,22,65,9,81
5868,19,87,4,81
5869,24,85,7,71
5870,18,51,4,42
5871,23,59,6,43
5872,19,65,9,62
5873,19,65,2,65
5874,22,58,9,78
5875,24,70,6,53
5876,20,78,3,74
5877,24,76,9,56
5878,22,88,8,85
5879,20,78,10,82
5880,18,53,4,42
5881,21,76,6,39
5882,24,97,10,78
5883,21,50,2,59
5884,23,52,2,78
5885,22,55,7,85
5886,18,92,2,76
5887,18,79,4,71
5888,20,62,6,90
5889,21,98,6,96
5890,20,73,5,52
5891,18,90,9,67
5892,21,50,7,44
5893,18,81,4,71
5894,21,70,8,84
5895,23,70,7,87
5896,19,92,1,72
5897,23,70,7,79
5898,21,92,9,50
5899,23,100,10,64
5900,19,88,10,37
5901,24,54,7,61
5902,18,95,4,39
5903,20,60,4,87
5904,21,52,7,83
5905,22,58,9,82
5906,18,78,8,57
5907,18,79,4,52
5908,23,70,6,43
5909,22,78,3,82
5910,18,94,10,39
5911,23,77,2,52
5912,20,84,8,69
5913,24,67,3,72
5914,24,59,4,98
5915,18,98,3,66
5916,21,98,2,56
5917,22,64,10,37
5918,22,86,1,74
5919,21,63,4,40
5920,21,74,4,60
5921,20,97,2,71
5922,24,85,3,48
5923,19,60,9,67
5924,23,89,10,57
5925,24,97,1,79
5926,23,74,9,94
5927,18,72,6,83
5928,21,70,2,62
5929,18,54,7,52
5930,20,92,9,93
5931,19,59,6,51
5932,18,57,2,73
5933,20,85,7,87
5934,21,65,8,77
5935,21,61,5,86
5936,20,58,2,79
5937,20,68,1,46
5938,21,76,7,60
5939,19,51,3,52
5940,21,75,8,55
5941,18,76,9,64
5942,24,73,8,51
5943,20,92,1,39
5944,20,52,7,68
5945,23,59,4,85
5946,20,93,3,94
5947,23,61,6,47
5948,22,52,5,48
5949,19,78,5,73
5950,21,93,3,80
5951,22,54,9,82
5952,18,71,1,50
5953,23,94,5,61
5954,20,53,7,56
5955,23,59,2,68
5956,18,50,8,92
5957,24,54,6,87
5958,23,57,5,48
5959,21,92,1,88
5960,24,52,9,82
5961,21,97,6,63
5962,18,86,4,81
5963,23,92,5,85
5964,20,68,3,45
5965,20,68,9,73
5966,20,77,3,91
5967,23,63,8,37
5968,20,52,1,84
5969,22,58,9,65
5970,19,64,5,67
5971,22,72,4,98
5972,23,71,5,78
5973,21,87,1,97
5974,22,82,2,87
5975,18,90,4,42
5976,20,94,8,84
5977,23,64,2,62
5978,23,85,2,37
5979,18,77,8,84
5980,20,92,4,93
5981,21,73,8,95
5982,18,69,2,80
5983,24,52,10,54
5984,21,77,8,57
5985,22,63,9,62
5986,18,69,3,73
5987,22,98,4,86
5988,18,59,2,93
5989,23,93,5,71
5990,22,51,8,66
5991,21,89,9,73
5992,23,67,1,39
5993,22,51,3,81
5994,24,50,5,93
5995,20,82,8,45
5996,18,78,9,53
5997,22,88,2,38
5998,19,69,10,77
5999,18,93,3,65
6000,22,68,9,37
6001,21,60,5,83
6002,20,92,5,96
6003,23,68,2,38
6004,23,55,5,58
6005,24,54,8,84
6006,20,56,8,77
6007,21,55,8,73
6008,22,53,8,85
6009,21,89,9,55
6010,24,87,5,50
6011,20,73,4,97
6012,23,79,3,82
6013,19,90,6,41
6014,21,67,6,38
6015,23,78,10,45
6016,19,78,5,95
6017,19,88,6,79
6018,21,97,2,87
6019,20,74,10,98
6020,18,97,5,65
6021,24,79,6,39
6022,23,86,10,54
6023,21,78,1,54
6024,23,53,9,73
6025,20,61,3,90
6026,20,51,8,95
6027,18,97,1,95
6028,24,85,6,47
6029,19,62,7,73
6030,21,59,1,57
6031,18,81,10,58
6032,18,100,9,88
6033,20,57,10,66
6034,21,82,9,48
6035,21,95,4,48
6036,19,56,9,73
6037,24,64,9,100
6038,23,70,4,59
6039,20,60,10,73
6040,20,52,8,52
6041,21,51,3,80
6042,20,93,1,90
6043,18,81,2,46
6044,24,75,4,97
6045,23,76,10,71
6046,21,87,5,46
6047,24,65,9,64
6048,20,83,2,87
6049,23,53,8,46
6050,23,61,7,44
6051,23,87,4,55
6052,20,66,1,66
6053,18,91,7,44
6054,24,95,3,94
6055,21,89,7,80
6056,23,89,5,76
6057,24,90,8,56
6058,20,70,2,79
6059,21,51,6,77
6060,18,83,2,44
6061,21,86,7,68
6062,22,89,4,36
6063,23,78,8,59
6064,19,64,2,57
6065,23,66,7,81
6066,24,66,10,63
6067,24,55,3,92
6068,19,79,9,64
6069,21,95,8,41
6070,23,87,6,53
6071,20,92,8,62
6072,18,82,7,52
6073,19,91,6,88
6074,19,76,9,66
6075,24,66,5,41
6076,21,95,4,39
6077,24,92,3,93
6078,24,87,7,69
6079,22,87,2,93
6080,24,54,2,89
6081,24,65,8,87
6082,19,92,3,88
6083,21,85,4,68
6084,22,81,5,100
6085,18,92,7,66
6086,22,67,10,52
6087,18,53,8,86
6088,24,53,3,45
6089,19,65,7,35
6090,18,95,1,46
6091,20,50,7,67
6092,24,54,1,50
6093,23,99,7,43
6094,23,64,6,39
6095,18,93,7,81
6096,18,54,1,49
6097,24,65,2,100
6098,23,93,1,49
6099,22,58,8,81
6100,23,67,3,52
6101,19,51,2,60
6102,24,59,2,74
6103,21,68,9,45
6104,23,71,9,56
6105,22,74,3,37
6106,23,55,9,70
6107,24,68,7,65
6108,24,51,4,100
6109,19,75,10,40
6110,22,74,1,76
6111,24,63,10,60
6112,21,91,5,43
6113,21,52,10,59
6114,21,80,2,54
6115,18,58,5,70
6116,18,70,2,65
6117,22,71,10,95
6118,20,72,8,89
6119,18,70,9,53
6120,21,77,6,67
6121,20,83,7,78
6122,20,83,3,48
6123,21,66,4,76
6124,19,96,2,47
6125,22,74,4,87
6126,22,57,5,62
6127,20,91,5,90
6128,18,88,10,84
6129,24,55,1,92
6130,24,63,1,39
6131,20,52,1,60
6132,22,76,3,48
6133,19,58,6,100
6134,24,99,8,46
6135,22,59,8,53
6136,18,72,7,45
6137,23,74,4,94
6138,18,69,1,44
6139,23,92,10,71
6140,21,62,5,100
6141,24,74,8,80
6142,23,80,10,87
6143,20,67,10,68
6144,20,70,10,78
6145,21,78,6,80
6146,23,68,8,83
6147,19,85,6,86
6148,24,79,7,92
6149,20,89,3,37
6150,21,52,7,58
6151,22,80,7,45
6152,18,79,4,38
6153,19,69,5,57
6154,23,76,2,83
6155,24,54,5,84
6156,24,75,1,35
6157,22,72,8,54
6158,21,53,5,96
6159,23,75,1,97
6160,22,60,4,96
6161,24,64,6,89
6162,19,82,5,93
6163,24,50,2,90
6164,19,76,4,44
6165,18,99,4,98
6166,21,94,6,89
6167,18,90,9,60
6168,20,97,10,75
6169,18,73,2,96
6170,18,96,10,76
6171,19,72,5,55
6172,24,84,10,65
6173,24,95,7,60
6174,19,77,5,68
6175,21,63,3,100
6176,19,52,8,64
6177,20,83,2,41
6178,24,77,2,100
6179,21,69,1,68
6180,19,88,9,68
6181,23,85,1,60
6182,19,70,7,81
6183,24,58,4,89
6184,24,78,8,84
6185,20,61,8,63
6186,23,95,5,76
6187,19,92,3,43
6188,20,79,8,53
6189,21,59,7,37
6190,19,76,7,100
6191,23,55,4,84
6192,24,90,4,74
6193,19,72,6,76
6194,18,89,4,47
6195,23,71,7,81
6196,22,99,8,53
6197,23,91,8,38
6198,22,51,1,89
6199,18,93,10,54
6200,22,96,3,37
6201,20,85,9,67
6202,21,76,7,86
6203,21,54,10,62
6204,24,65,2,37
6205,19,77,2,99
6206,19,79,6,53
6207,24,63,5,74
6208,18,90,1,39
6209,20,93,5,43
6210,19,90,8,76
6211,21,69,2,42
6212,21,68,4,60
6213,20,76,3,85
6214,24,82,6,71
6215,18,52,2,64
6216,24,100,2,57
6217,22,62,2,65
6218,19,88,10,38
6219,18,90,8,100
6220,24,94,3,90
6221,20,83,1,51
6222,20,83,4,94
6223,20,53,10,68
6224,18,54,7,68
6225,18,55,3,38
6226,23,85,4,90
6227,24,50,7,81
6228,19,94,2,100
6229,18,98,5,74
6230,21,96,8,96
6231,19,67,8,97
6232,22,82,6,67
6233,24,62,7,50
6234,23,55,8,56
6235,22,73,4,92
6236,22,90,9,86
6237,24,58,2,71
6238,18,76,3,88
6239,21,58,5,42
6240,22,81,9,43
6241,21,61,5,47
6242,20,56,1,83
6243,22,99,9,93
6244,24,55,7,55
6245,21,52,9,94
6246,20,90,5,66
6247,18,58,1,67
6248,19,88,7,100
6249,20,100,8,60
6250,22,87,2,48
6251,18,51,4,47
6252,21,77,3,38
6253,19,94,8,61
6254,24,99,9,52
6255,19,81,1,58
6256,21,91,8,47
6257,20,97,2,67
6258,18,91,8,50
6259,23,80,9,69
6260,22,65,7,83
6261,20,81,3,71
6262,22,80,9,67
6263,24,83,5,57
6264,23,70,4,76
6265,24,60,7,51
6266,23,80,9,67
6267,21,60,10,41
6268,22,63,6,45
6269,23,74,8,96
6270,20,59,7,41
6271,21,54,5,60
6272,19,67,8,74
6273,18,62,4,50
6274,19,56,6,81
6275,21,98,10,87
6276,20,98,5,57
6277,22,54,9,94
6278,24,56,4,89
6279,18,100,9,44
6280,22,84,4,86
6281,23,93,9,90
6282,22,76,5,97
6283,20,71,9,73
6284,21,76,6,100
6285,23,77,4,58
6286,24,98,5,48
6287,24,76,4,78
6288,18,52,4,80
6289,21,80,8,65
6290,23,84,2,38
6291,24,51,9,48
6292,22,51,4,94
6293,20,76,3,62
6294,18,68,8,99
6295,20,97,1,74
6296,24,89,4,51
6297,19,74,4,52
6298,20,73,7,80
6299,19,59,9,61
6300,20,75,8,95
6301,20,81,5,59
6302,19,100,10,71
6303,18,84,9,59
6304,23,50,6,96
6305,24,68,8,90
6306,23,82,5,62
6307,20,82,10,57
6308,23,60,10,68
6309,22,83,1,43
6310,24,100,5,55
6311,21,85,5,36
6312,21,54,4,63
6313,22,66,9,90
6314,19,96,3,51
6315,19,67,8,79
6316,22,84,4,97
6317,23,87,9,49
6318,21,89,5,100
6319,19,87,5,78
6320,21,55,10,43
6321,24,84,6,72
6322,24,71,1,63
6323,23,89,5,76
6324,23,95,7,89
6325,22,70,6,90
6326,21,99,10,37
6327,19,90,3,51
6328,23,54,1,66
6329,21,85,10,72
6330,19,63,5,62
6331,18,57,3,37
6332,24,66,3,61
6333,21,55,5,65
6334,19,59,7,97
6335,19,62,5,73
6336,19,92,8,50
6337,23,77,10,72
6338,22,85,6,39
6339,19,68,3,78
6340,24,87,5,45
6341,19,51,9,47
6342,23,100,2,43
6343,24,88,10,54
6344,18,88,4,53
6345,24,77,9,84
6346,18,62,3,64
6347,23,76,1,41
6348,20,84,5,45
6349,19,92,5,91
6350,22,95,7,55
6351,23,93,7,58
6352,18,85,8,66
6353,19,59,4,65
6354,21,81,6,65
6355,21,60,5,48
6356,20,69,9,79
6357,21,60,1,47
6358,21,63,4,70
6359,20,94,2,93
6360,21,73,7,55
6361,20,75,9,93
6362,23,61,10,49
6363,19,63,7,62
6364,22,90,4,95
6365,19,66,9,45
6366,24,97,1,37
6367,18,64,2,51
6368,23,60,4,40
6369,18,95,8,79
6370,24,70,4,58
6371,24,99,10,93
6372,22,81,9,68
6373,24,51,10,42
6374,24,92,7,78
6375,19,93,2,56
6376,21,76,8,69
6377,24,67,1,73
6378,24,79,9,43
6379,19,85,1,98
6380,19,60,1,93
6381,23,70,6,51
6382,24,64,10,88
6383,23,89,8,36
6384,22,55,2,75
6385,21,60,8,52
6386,20,56,3,49
6387,23,78,4,73
6388,21,74,1,62
6389,22,60,9,47
6390,19,56,10,50
6391,23,77,10,58
6392,19,56,2,97
6393,23,87,1,86
6394,18,55,8,63
6395,19,88,8,99
6396,23,57,8,49
6397,19,65,3,45
6398,20,67,8,53
6399,21,82,2,62
6400,21,100,1,41
6401,18,76,2,56
6402,21,96,2,84
6403,21,71,3,77
6404,18,93,5,92
6405,23,100,8,76
6406,21,79,3,54
6407,23,63,2,83
6408,22,91,10,46
6409,18,66,4,65
6410,19,96,9,58
6411,24,84,4,64
6412,20,69,8,77
6413,23,66,3,57
6414,20,88,1,60
6415,19,77,7,53
6416,24,52,10,39
6417,23,52,6,63
6418,19,88,4,47
6419,18,96,3,41
6420,19,81,1,98
6421,20,72,6,82
6422,23,87,2,73
6423,19,70,8,63
6424,21,75,8,62
6425,21,76,9,71
6426,20,51,1,37
6427,23,89,6,80
6428,18,57,2,96
6429,24,61,6,71
6430,18,63,4,75
6431,19,92,8,45
6432,22,92,9,93
6433,19,70,5,92
6434,20,89,5,66
6435,19,62,6,56
6436,24,73,7,65
6437,18,89,4,75
6438,22,58,6,100
6439,18,84,8,36
